listing_id,city,neighbourhood,price,rooms_left,is_pet_friendly,near_transit,has_breakfast,avg_30d_price,deal_threshold,is_deal,deal_percentage,tags,limited_availability,availability_level,neighbourhood_group,deal_start,deal_expiry,days_until_expiry,why_this_deal,what_to_watch
38971745,NYC,Corona,340.0,15,1,1,1,387.55,329.4175,False,12.3,"Pet-friendly, Near transit, Breakfast included",False,Medium,Queens,2025-12-05 00:45:32.866180,2025-12-18 00:45:32.866180,11,"12% off, pet-friendly, in Queens",book within 48h for best rate
39058690,NYC,Cambria Heights,94.0,16,0,1,0,92.11,78.2935,False,0.0,Near transit,False,High,Queens,2025-12-07 00:45:32.866180,2025-12-11 00:45:32.866180,4,"near transit, in Queens",book within 48h for best rate
39206818,NYC,Lower East Side,200.0,17,0,1,0,229.12,194.752,False,12.7,Near transit,False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-17 00:45:32.866180,10,"13% off, near transit, in Manhattan",book within 48h for best rate
38973236,NYC,Bushwick,220.0,7,1,1,1,214.16,182.036,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,Low,Brooklyn,2025-12-05 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Brooklyn",book within 48h for best rate
38975498,NYC,Upper East Side,160.0,25,1,1,0,155.65,132.3025,False,0.0,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Manhattan",book within 48h for best rate
38978229,NYC,Chelsea,220.0,23,0,1,1,247.42,210.307,False,11.1,"Near transit, Breakfast included",False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-14 00:45:32.866180,7,"11% off, near transit, in Manhattan",book within 48h for best rate
39227915,NYC,Howland Hook,162.0,24,0,1,0,153.71,130.6535,False,0.0,Near transit,False,High,Staten Island,2025-12-01 00:45:32.866180,2025-12-19 00:45:32.866180,12,"near transit, in Staten Island",book within 48h for best rate
39072592,NYC,Boerum Hill,350.0,29,1,1,1,333.15,283.17749999999995,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
39074638,NYC,Bedford-Stuyvesant,168.0,24,1,1,0,190.54,161.959,False,11.8,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-14 00:45:32.866180,7,"12% off, pet-friendly, in Brooklyn",book within 48h for best rate
39229191,NYC,Throgs Neck,201.0,16,1,0,0,207.41,176.2985,False,3.1,Pet-friendly,False,High,Bronx,2025-12-05 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Bronx",book within 48h for best rate
38978715,NYC,Fort Greene,185.0,6,0,0,1,169.32,143.922,False,0.0,Breakfast included,False,Low,Brooklyn,2025-12-04 00:45:32.866180,2025-12-15 00:45:32.866180,8,"breakfast included, in Brooklyn",book within 48h for best rate
38980221,NYC,Bedford-Stuyvesant,183.0,28,0,0,0,207.91,176.7235,False,12.0,Standard,False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-14 00:45:32.866180,7,"12% off, in Brooklyn",book within 48h for best rate
38983890,NYC,Bedford-Stuyvesant,250.0,11,0,1,1,267.57,227.43449999999999,False,6.6,"Near transit, Breakfast included",False,Medium,Brooklyn,2025-12-02 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Brooklyn",expires in 2d
39083245,NYC,Upper East Side,300.0,9,1,1,1,282.39,240.0315,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,Medium,Manhattan,2025-12-06 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Manhattan",book within 48h for best rate
39105956,NYC,SoHo,235.0,27,0,1,0,263.77,224.20449999999997,False,10.9,Near transit,False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-09 00:45:32.866180,2,"11% off, near transit, in Manhattan",expires in 2d
39249334,NYC,Clinton Hill,145.0,21,1,0,0,133.21,113.2285,False,0.0,Pet-friendly,False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Brooklyn",book within 48h for best rate
38996102,NYC,Bushwick,171.0,17,1,0,0,195.66,166.31099999999998,False,12.6,Pet-friendly,False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-09 00:45:32.866180,2,"13% off, pet-friendly, in Brooklyn",expires in 2d
38997592,NYC,South Slope,306.0,17,0,1,1,345.59,293.75149999999996,False,11.5,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-11 00:45:32.866180,4,"12% off, near transit, in Brooklyn",book within 48h for best rate
39254047,NYC,Jamaica,164.0,16,0,1,0,171.38,145.673,False,4.3,Near transit,False,High,Queens,2025-12-02 00:45:32.866180,2025-12-11 00:45:32.866180,4,"near transit, in Queens",book within 48h for best rate
39003408,NYC,Ridgewood,165.0,22,0,0,1,182.88,155.44799999999998,False,9.8,Breakfast included,False,High,Queens,2025-12-06 00:45:32.866180,2025-12-17 00:45:32.866180,10,"breakfast included, in Queens",book within 48h for best rate
39005390,NYC,Bedford-Stuyvesant,200.0,9,1,0,1,220.62,187.527,False,9.3,"Pet-friendly, Breakfast included",False,Medium,Brooklyn,2025-12-07 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Brooklyn",book within 48h for best rate
39005916,NYC,Morris Park,63.0,21,1,1,1,65.51,55.6835,False,3.8,"Pet-friendly, Near transit, Breakfast included",False,High,Bronx,2025-12-07 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Bronx",expires in 2d
39132278,NYC,Jamaica Hills,107.0,20,1,1,1,112.98,96.033,False,5.3,"Pet-friendly, Near transit, Breakfast included",False,High,Queens,2025-12-07 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Queens",book within 48h for best rate
39136584,NYC,Hell's Kitchen,441.0,19,0,1,1,501.78,426.513,False,12.1,"Near transit, Breakfast included",False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-17 00:45:32.866180,10,"12% off, near transit, in Manhattan",book within 48h for best rate
39336273,NYC,Cobble Hill,230.0,13,1,1,1,219.67,186.71949999999998,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,Medium,Brooklyn,2025-12-05 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Brooklyn",book within 48h for best rate
39149013,NYC,Bedford-Stuyvesant,213.0,28,1,1,1,242.65,206.2525,False,12.2,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-13 00:45:32.866180,6,"12% off, pet-friendly, in Brooklyn",book within 48h for best rate
39151119,NYC,East New York,120.0,14,1,0,0,117.57,99.93449999999999,False,0.0,Pet-friendly,False,Medium,Brooklyn,2025-12-06 00:45:32.866180,2025-12-10 00:45:32.866180,3,"pet-friendly, in Brooklyn",book within 48h for best rate
39299540,NYC,Prospect-Lefferts Gardens,299.0,13,0,1,0,328.87,279.5395,False,9.1,Near transit,False,Medium,Brooklyn,2025-12-03 00:45:32.866180,2025-12-11 00:45:32.866180,4,"near transit, in Brooklyn",book within 48h for best rate
39300260,NYC,Fort Hamilton,112.0,12,0,0,1,125.72,106.862,False,10.9,Breakfast included,False,Medium,Brooklyn,2025-12-02 00:45:32.866180,2025-12-13 00:45:32.866180,6,"11% off, breakfast included, in Brooklyn",book within 48h for best rate
39363832,NYC,Astoria,130.0,5,0,0,0,117.97,100.2745,False,0.0,Standard,False,Low,Queens,2025-12-02 00:45:32.866180,2025-12-18 00:45:32.866180,11,in Queens,book within 48h for best rate
39169415,NYC,Williamsburg,400.0,17,1,0,1,426.75,362.7375,False,6.3,"Pet-friendly, Breakfast included",False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Brooklyn",book within 48h for best rate
39174155,NYC,Williamsburg,240.0,5,0,1,0,250.31,212.7635,False,4.1,Near transit,False,Low,Brooklyn,2025-12-04 00:45:32.866180,2025-12-10 00:45:32.866180,3,"near transit, in Brooklyn",book within 48h for best rate
39312932,NYC,East Harlem,273.0,5,1,1,1,274.73,233.5205,False,0.6,"Pet-friendly, Near transit, Breakfast included",False,Low,Manhattan,2025-12-01 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Manhattan",book within 48h for best rate
39313969,NYC,St. Albans,153.0,15,1,1,1,151.85,129.0725,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,Medium,Queens,2025-12-04 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Queens",book within 48h for best rate
39368762,NYC,Williamsburg,251.0,7,1,1,0,242.79,206.3715,False,0.0,"Pet-friendly, Near transit",False,Low,Brooklyn,2025-12-06 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
39176524,NYC,Flatbush,299.0,24,1,0,0,335.83,285.4555,False,11.0,Pet-friendly,False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-10 00:45:32.866180,3,"11% off, pet-friendly, in Brooklyn",book within 48h for best rate
39176548,NYC,South Slope,250.0,12,1,0,0,261.44,222.224,False,4.4,Pet-friendly,False,Medium,Brooklyn,2025-12-05 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Brooklyn",book within 48h for best rate
39369799,NYC,Sunset Park,112.0,25,1,1,1,121.42,103.207,False,7.8,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
39370156,NYC,Greenpoint,261.0,12,1,1,0,264.73,225.0205,False,1.4,"Pet-friendly, Near transit",False,Medium,Brooklyn,2025-12-03 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Brooklyn",expires in 2d
39316302,NYC,West Village,499.0,24,0,1,0,528.07,448.8595,False,5.5,Near transit,False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-14 00:45:32.866180,7,"near transit, in Manhattan",book within 48h for best rate
39480252,NYC,Wakefield,69.0,8,0,1,1,68.35,58.0975,False,0.0,"Near transit, Breakfast included",False,Low,Bronx,2025-12-01 00:45:32.866180,2025-12-19 00:45:32.866180,12,"near transit, in Bronx",book within 48h for best rate
39481003,NYC,Bedford-Stuyvesant,85.0,24,0,1,0,80.06,68.051,False,0.0,Near transit,False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-13 00:45:32.866180,6,"near transit, in Brooklyn",book within 48h for best rate
39330170,NYC,Norwood,174.0,19,1,0,1,194.58,165.393,False,10.6,"Pet-friendly, Breakfast included",False,High,Bronx,2025-12-07 00:45:32.866180,2025-12-12 00:45:32.866180,5,"11% off, pet-friendly, in Bronx",book within 48h for best rate
39481793,NYC,Clinton Hill,165.0,21,1,1,0,168.9,143.565,False,2.3,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Brooklyn",book within 48h for best rate
39576696,NYC,Chelsea,125.0,6,0,0,0,132.29,112.44649999999999,False,5.5,Standard,False,Low,Manhattan,2025-12-03 00:45:32.866180,2025-12-20 00:45:32.866180,13,in Manhattan,book within 48h for best rate
39585440,NYC,Hell's Kitchen,381.0,26,0,0,0,390.93,332.2905,False,2.5,Standard,False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-20 00:45:32.866180,13,in Manhattan,book within 48h for best rate
39585946,NYC,Cypress Hills,199.0,8,0,1,1,195.11,165.8435,False,0.0,"Near transit, Breakfast included",False,Low,Brooklyn,2025-12-02 00:45:32.866180,2025-12-17 00:45:32.866180,10,"near transit, in Brooklyn",book within 48h for best rate
39603782,NYC,Douglaston,120.0,15,1,1,0,135.69,115.3365,False,11.6,"Pet-friendly, Near transit",False,Medium,Queens,2025-12-07 00:45:32.866180,2025-12-15 00:45:32.866180,8,"12% off, pet-friendly, in Queens",book within 48h for best rate
39485858,NYC,Bedford-Stuyvesant,120.0,10,1,0,1,111.24,94.55399999999999,False,0.0,"Pet-friendly, Breakfast included",False,Medium,Brooklyn,2025-12-07 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Brooklyn",expires in 2d
39387412,NYC,Belmont,157.0,22,1,1,0,162.89,138.45649999999998,False,3.6,"Pet-friendly, Near transit",False,High,Bronx,2025-12-02 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Bronx",expires in 2d
39488352,NYC,Canarsie,210.0,19,0,1,0,227.86,193.681,False,7.8,Near transit,False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-12 00:45:32.866180,5,"near transit, in Brooklyn",book within 48h for best rate
39612224,NYC,Williamsbridge,85.0,24,1,0,1,97.48,82.858,False,12.8,"Pet-friendly, Breakfast included",False,High,Bronx,2025-12-07 00:45:32.866180,2025-12-20 00:45:32.866180,13,"13% off, pet-friendly, in Bronx",book within 48h for best rate
39393260,NYC,Harlem,160.0,18,1,1,0,153.62,130.577,False,0.0,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
39413681,NYC,Upper West Side,133.0,11,0,0,0,145.65,123.8025,False,8.7,Standard,False,Medium,Manhattan,2025-12-07 00:45:32.866180,2025-12-13 00:45:32.866180,6,in Manhattan,book within 48h for best rate
39414688,NYC,Bushwick,130.0,28,0,1,0,131.02,111.367,False,0.8,Near transit,False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-14 00:45:32.866180,7,"near transit, in Brooklyn",book within 48h for best rate
39415178,NYC,Bushwick,171.0,26,0,1,1,179.22,152.337,False,4.6,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-10 00:45:32.866180,3,"near transit, in Brooklyn",book within 48h for best rate
39524646,NYC,Crown Heights,133.0,19,1,0,0,137.69,117.03649999999999,False,3.4,Pet-friendly,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Brooklyn",book within 48h for best rate
39525276,NYC,Bedford-Stuyvesant,125.0,20,1,0,0,136.88,116.348,False,8.7,Pet-friendly,False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
39627727,NYC,Financial District,467.0,22,1,1,0,522.38,444.02299999999997,False,10.6,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-16 00:45:32.866180,9,"11% off, pet-friendly, in Manhattan",book within 48h for best rate
39526252,NYC,Harlem,120.0,8,1,0,1,120.78,102.663,False,0.6,"Pet-friendly, Breakfast included",False,Low,Manhattan,2025-12-04 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Manhattan",book within 48h for best rate
39526281,NYC,Flatlands,125.0,8,0,0,0,120.01,102.0085,False,0.0,Standard,False,Low,Brooklyn,2025-12-07 00:45:32.866180,2025-12-12 00:45:32.866180,5,in Brooklyn,book within 48h for best rate
39421106,NYC,East Village,325.0,13,0,0,0,327.58,278.443,False,0.8,Standard,False,Medium,Manhattan,2025-12-03 00:45:32.866180,2025-12-13 00:45:32.866180,6,in Manhattan,book within 48h for best rate
39628066,NYC,North Riverdale,101.0,28,0,0,1,102.37,87.0145,False,1.3,Breakfast included,False,High,Bronx,2025-12-07 00:45:32.866180,2025-12-09 00:45:32.866180,2,"breakfast included, in Bronx",expires in 2d
39535241,NYC,Williamsburg,350.0,28,1,0,0,399.27,339.37949999999995,False,12.3,Pet-friendly,False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-12 00:45:32.866180,5,"12% off, pet-friendly, in Brooklyn",book within 48h for best rate
39630152,NYC,Crown Heights,295.0,16,1,1,1,272.85,231.9225,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-18 00:45:32.866180,11,"pet-friendly, in Brooklyn",book within 48h for best rate
39439169,NYC,Harlem,437.0,13,0,1,1,442.83,376.40549999999996,False,1.3,"Near transit, Breakfast included",False,Medium,Manhattan,2025-12-02 00:45:32.866180,2025-12-13 00:45:32.866180,6,"near transit, in Manhattan",book within 48h for best rate
39537097,NYC,Ditmars Steinway,105.0,8,1,1,0,94.69,80.48649999999999,False,0.0,"Pet-friendly, Near transit",False,Low,Queens,2025-12-01 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Queens",book within 48h for best rate
39443002,NYC,Flatbush,140.0,5,1,1,0,131.95,112.15749999999998,False,0.0,"Pet-friendly, Near transit",False,Low,Brooklyn,2025-12-04 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Brooklyn",book within 48h for best rate
39634804,NYC,Bath Beach,143.0,27,0,0,0,150.77,128.1545,False,5.2,Standard,False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-18 00:45:32.866180,11,in Brooklyn,book within 48h for best rate
39646352,NYC,Upper East Side,132.0,20,1,1,0,122.18,103.85300000000001,False,0.0,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Manhattan",expires in 2d
39551462,NYC,East Harlem,455.0,14,0,1,1,477.01,405.45849999999996,False,4.6,"Near transit, Breakfast included",False,Medium,Manhattan,2025-12-02 00:45:32.866180,2025-12-17 00:45:32.866180,10,"near transit, in Manhattan",book within 48h for best rate
39651899,NYC,Carroll Gardens,200.0,7,0,1,1,198.82,168.99699999999999,False,0.0,"Near transit, Breakfast included",False,Low,Brooklyn,2025-12-03 00:45:32.866180,2025-12-13 00:45:32.866180,6,"near transit, in Brooklyn",book within 48h for best rate
39553672,NYC,Upper East Side,115.0,29,0,1,1,114.68,97.47800000000001,False,0.0,"Near transit, Breakfast included",False,High,Manhattan,2025-12-06 00:45:32.866180,2025-12-13 00:45:32.866180,6,"near transit, in Manhattan",book within 48h for best rate
39554590,NYC,Lower East Side,116.0,25,1,1,1,105.09,89.3265,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-16 00:45:32.866180,9,"pet-friendly, in Manhattan",book within 48h for best rate
39558211,NYC,East New York,126.0,20,0,1,0,115.66,98.31099999999999,False,0.0,Near transit,False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-20 00:45:32.866180,13,"near transit, in Brooklyn",book within 48h for best rate
39747860,NYC,Tribeca,150.0,9,1,1,1,157.28,133.688,False,4.6,"Pet-friendly, Near transit, Breakfast included",False,Medium,Manhattan,2025-12-04 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
39749416,NYC,Upper East Side,210.0,11,0,0,1,229.44,195.024,False,8.5,Breakfast included,False,Medium,Manhattan,2025-12-07 00:45:32.866180,2025-12-20 00:45:32.866180,13,"breakfast included, in Manhattan",book within 48h for best rate
39561110,NYC,Hell's Kitchen,481.0,21,1,1,1,442.45,376.0825,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Manhattan",expires in 2d
39749681,NYC,East Harlem,210.0,24,0,0,1,216.48,184.00799999999998,False,3.0,Breakfast included,False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-12 00:45:32.866180,5,"breakfast included, in Manhattan",book within 48h for best rate
39749929,NYC,East Village,298.0,6,1,0,1,316.79,269.2715,False,5.9,"Pet-friendly, Breakfast included",False,Low,Manhattan,2025-12-07 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Manhattan",book within 48h for best rate
39563416,NYC,Woodhaven,218.0,27,1,1,1,208.29,177.04649999999998,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Queens,2025-12-02 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Queens",expires in 2d
39752892,NYC,Clinton Hill,278.0,11,0,1,0,275.16,233.88600000000002,False,0.0,Near transit,False,Medium,Brooklyn,2025-12-06 00:45:32.866180,2025-12-11 00:45:32.866180,4,"near transit, in Brooklyn",book within 48h for best rate
39673143,NYC,Parkchester,196.0,29,0,0,1,205.42,174.60699999999997,False,4.6,Breakfast included,False,High,Bronx,2025-12-07 00:45:32.866180,2025-12-18 00:45:32.866180,11,"breakfast included, in Bronx",book within 48h for best rate
39674685,NYC,Throgs Neck,153.0,12,1,0,1,144.86,123.13100000000001,False,0.0,"Pet-friendly, Breakfast included",False,Medium,Bronx,2025-12-06 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Bronx",book within 48h for best rate
39677451,NYC,East Flatbush,115.0,21,1,1,0,115.09,97.8265,False,0.1,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Brooklyn",expires in 2d
39758327,NYC,Chelsea,352.0,23,1,0,0,404.1,343.485,False,12.9,Pet-friendly,False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-20 00:45:32.866180,13,"13% off, pet-friendly, in Manhattan",book within 48h for best rate
39867650,NYC,Bushwick,185.0,7,1,0,0,170.69,145.0865,False,0.0,Pet-friendly,False,Low,Brooklyn,2025-12-01 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Brooklyn",book within 48h for best rate
39769551,NYC,Springfield Gardens,100.0,17,1,0,0,108.85,92.5225,False,8.1,Pet-friendly,False,High,Queens,2025-12-06 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Queens",book within 48h for best rate
39872100,NYC,East Village,315.0,28,1,0,1,341.88,290.598,False,7.9,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Manhattan",book within 48h for best rate
39696136,NYC,Chelsea,274.0,14,1,0,0,271.68,230.928,False,0.0,Pet-friendly,False,Medium,Manhattan,2025-12-01 00:45:32.866180,2025-12-18 00:45:32.866180,11,"pet-friendly, in Manhattan",book within 48h for best rate
39699359,NYC,City Island,98.0,25,0,0,1,109.31,92.9135,False,10.3,Breakfast included,False,High,Bronx,2025-12-04 00:45:32.866180,2025-12-10 00:45:32.866180,3,"10% off, breakfast included, in Bronx",book within 48h for best rate
39781222,NYC,East Village,113.0,28,0,1,0,111.08,94.41799999999999,False,0.0,Near transit,False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-17 00:45:32.866180,10,"near transit, in Manhattan",book within 48h for best rate
39700849,NYC,East New York,107.0,27,1,1,1,106.19,90.2615,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Brooklyn",book within 48h for best rate
39702139,NYC,Canarsie,93.0,16,0,0,1,100.13,85.11049999999999,False,7.1,Breakfast included,False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-16 00:45:32.866180,9,"breakfast included, in Brooklyn",book within 48h for best rate
39702216,NYC,Cypress Hills,150.0,25,0,1,1,169.01,143.65849999999998,False,11.2,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-19 00:45:32.866180,12,"11% off, near transit, in Brooklyn",book within 48h for best rate
39796214,NYC,Astoria,128.0,27,0,0,0,127.61,108.46849999999999,False,0.0,Standard,False,High,Queens,2025-12-07 00:45:32.866180,2025-12-16 00:45:32.866180,9,in Queens,book within 48h for best rate
39717041,NYC,Park Slope,350.0,10,1,0,1,348.6,296.31,False,0.0,"Pet-friendly, Breakfast included",False,Medium,Brooklyn,2025-12-07 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Brooklyn",expires in 2d
39892396,NYC,Forest Hills,139.0,19,0,0,1,149.72,127.262,False,7.2,Breakfast included,False,High,Queens,2025-12-04 00:45:32.866180,2025-12-10 00:45:32.866180,3,"breakfast included, in Queens",book within 48h for best rate
39725042,NYC,Bedford-Stuyvesant,333.0,18,0,1,0,303.12,257.652,False,0.0,Near transit,False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-13 00:45:32.866180,6,"near transit, in Brooklyn",book within 48h for best rate
39725627,NYC,Kips Bay,350.0,24,0,1,0,346.5,294.525,False,0.0,Near transit,False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"near transit, in Manhattan",book within 48h for best rate
39965017,NYC,Williamsburg,400.0,29,0,0,0,387.8,329.63,False,0.0,Standard,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-18 00:45:32.866180,11,in Brooklyn,book within 48h for best rate
39833359,NYC,Astoria,168.0,14,1,1,0,192.28,163.438,False,12.6,"Pet-friendly, Near transit",False,Medium,Queens,2025-12-07 00:45:32.866180,2025-12-17 00:45:32.866180,10,"13% off, pet-friendly, in Queens",book within 48h for best rate
39903508,NYC,New Springville,150.0,26,0,1,0,158.36,134.606,False,5.3,Near transit,False,High,Staten Island,2025-12-01 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Staten Island",book within 48h for best rate
39837617,NYC,Clason Point,121.0,5,0,0,0,124.43,105.7655,False,2.8,Standard,False,Low,Bronx,2025-12-04 00:45:32.866180,2025-12-11 00:45:32.866180,4,in Bronx,book within 48h for best rate
39839293,NYC,Hell's Kitchen,259.0,13,0,1,0,258.48,219.708,False,0.0,Near transit,False,Medium,Manhattan,2025-12-02 00:45:32.866180,2025-12-13 00:45:32.866180,6,"near transit, in Manhattan",book within 48h for best rate
39839498,NYC,Hell's Kitchen,259.0,6,0,1,0,295.26,250.97099999999998,False,12.3,Near transit,False,Low,Manhattan,2025-12-05 00:45:32.866180,2025-12-12 00:45:32.866180,5,"12% off, near transit, in Manhattan",book within 48h for best rate
39919408,NYC,Bedford-Stuyvesant,169.0,25,0,1,1,175.17,148.8945,False,3.5,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-19 00:45:32.866180,12,"near transit, in Brooklyn",book within 48h for best rate
39839813,NYC,Williamsburg,192.0,12,0,1,0,195.38,166.07299999999998,False,1.7,Near transit,False,Medium,Brooklyn,2025-12-05 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Brooklyn",book within 48h for best rate
39839863,NYC,Williamsburg,235.0,9,0,0,0,262.83,223.4055,False,10.6,Standard,False,Medium,Brooklyn,2025-12-03 00:45:32.866180,2025-12-09 00:45:32.866180,2,"11% off, in Brooklyn",expires in 2d
39971399,NYC,Long Island City,147.0,8,1,1,0,167.78,142.613,False,12.4,"Pet-friendly, Near transit",False,Low,Queens,2025-12-07 00:45:32.866180,2025-12-14 00:45:32.866180,7,"12% off, pet-friendly, in Queens",book within 48h for best rate
39920610,NYC,Midtown,185.0,8,0,1,1,172.04,146.23399999999998,False,0.0,"Near transit, Breakfast included",False,Low,Manhattan,2025-12-05 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Manhattan",book within 48h for best rate
39858224,NYC,Bushwick,250.0,22,0,1,0,284.45,241.78249999999997,False,12.1,Near transit,False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-20 00:45:32.866180,13,"12% off, near transit, in Brooklyn",book within 48h for best rate
39921713,NYC,East New York,95.0,19,1,0,1,102.21,86.87849999999999,False,7.1,"Pet-friendly, Breakfast included",False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Brooklyn",book within 48h for best rate
