listing_id,city,neighbourhood,price,rooms_left,is_pet_friendly,near_transit,has_breakfast
40223498,NYC,Bedford-Stuyvesant,65.0,17,1,0,1
40225204,NYC,Upper East Side,142.0,25,0,0,0
40229374,NYC,East Village,371.0,12,1,1,1
40347199,NYC,Bedford-Stuyvesant,491.0,29,0,0,0
40327936,NYC,Financial District,350.0,7,1,0,0
40335341,NYC,Harlem,210.0,17,1,1,0
40088712,NYC,Carroll Gardens,332.0,19,0,1,1
40090536,NYC,Hell's Kitchen,120.0,24,1,1,1
40092482,NYC,Gramercy,135.0,13,1,1,1
40368139,NYC,Lower East Side,229.0,10,0,0,1
40371175,NYC,Flatiron District,499.0,29,1,0,0
40103744,NYC,Ridgewood,203.0,23,1,0,0
40376349,NYC,Williamsburg,174.0,5,0,1,0
40335468,NYC,Bedford-Stuyvesant,154.0,10,1,0,0
40337032,NYC,Coney Island,100.0,5,0,0,1
40343900,NYC,Sunset Park,95.0,12,1,0,0
40400671,NYC,Astoria,105.0,22,1,0,0
40404032,NYC,Bedford-Stuyvesant,216.0,7,0,0,1
40405567,NYC,Harlem,165.0,23,1,0,1
40507751,NYC,Prospect-Lefferts Gardens,491.0,17,1,1,0
40419502,NYC,Lower East Side,185.0,20,1,0,1
40618583,NYC,Civic Center,225.0,6,1,1,0
40424198,NYC,Borough Park,185.0,8,0,0,0
40425172,NYC,Clinton Hill,93.0,18,0,1,1
40426424,NYC,Midtown,220.0,11,0,1,0
40620489,NYC,Astoria,399.0,28,0,0,1
40430111,NYC,Gravesend,161.0,9,0,0,1
40529147,NYC,St. Albans,200.0,5,0,0,1
40448123,NYC,Bushwick,316.0,22,0,0,1
40452839,NYC,Midtown,166.0,8,1,0,1
40453546,NYC,Grymes Hill,84.0,10,1,0,1
40632899,NYC,Bedford-Stuyvesant,243.0,13,0,1,1
40536570,NYC,Upper East Side,250.0,17,1,0,0
40639431,NYC,Flatiron District,301.0,18,0,0,0
40467141,NYC,East Flatbush,364.0,20,1,1,0
40467488,NYC,Hunts Point,85.0,8,0,1,0
40649368,NYC,Gowanus,310.0,25,0,1,1
40563247,NYC,West Village,250.0,27,0,0,0
40565556,NYC,Hell's Kitchen,345.0,11,0,1,1
40654219,NYC,Hell's Kitchen,362.0,11,0,1,1
40569633,NYC,Harlem,56.0,28,1,0,0
40582472,NYC,Castle Hill,79.0,22,0,0,1
40586837,NYC,Prospect-Lefferts Gardens,152.0,9,0,0,0
40670872,NYC,Hell's Kitchen,89.0,6,1,0,0
40592120,NYC,Downtown Brooklyn,302.0,25,0,1,0
40681398,NYC,Morrisania,66.0,20,0,0,1
40725405,NYC,Bushwick,152.0,5,0,0,0
40611604,NYC,Ozone Park,79.0,26,1,0,0
40731114,NYC,Brooklyn Heights,359.0,5,0,0,1
40734111,NYC,St. George,86.0,21,0,1,1
40735445,NYC,Upper East Side,159.0,23,0,0,1
40616776,NYC,Williamsburg,275.0,20,1,1,1
40737415,NYC,Canarsie,125.0,29,1,1,1
40843980,NYC,Ozone Park,101.0,6,0,0,0
40704904,NYC,Chelsea,299.0,27,1,1,1
40861640,NYC,Midtown,302.0,26,1,1,1
40869871,NYC,Financial District,420.0,20,0,1,0
40870831,NYC,Sunnyside,82.0,29,1,0,0
40756575,NYC,Park Slope,343.0,6,1,1,1
40724128,NYC,Prospect-Lefferts Gardens,172.0,12,0,0,0
40873601,NYC,Downtown Brooklyn,250.0,26,0,0,1
40759693,NYC,East New York,186.0,9,1,0,0
40943894,NYC,Ridgewood,148.0,16,1,1,1
40762381,NYC,Chelsea,261.0,15,1,0,0
40944094,NYC,Jackson Heights,154.0,27,1,1,0
40946694,NYC,Upper East Side,170.0,28,0,0,0
40781102,NYC,Bedford-Stuyvesant,145.0,24,1,1,1
40893641,NYC,Flushing,165.0,7,1,1,0
40787065,NYC,Crown Heights,180.0,11,0,0,1
40895755,NYC,Flushing,185.0,7,0,1,0
40896611,NYC,Murray Hill,165.0,15,1,1,1
40951904,NYC,Williamsburg,305.0,27,1,0,1
40797425,NYC,Flatbush,165.0,10,1,0,0
40797714,NYC,Flatbush,214.0,26,1,0,0
40897425,NYC,Mariners Harbor,60.0,12,1,1,0
40897658,NYC,Upper West Side,176.0,25,0,0,0
40899576,NYC,East Elmhurst,75.0,11,1,1,1
40900757,NYC,Clinton Hill,115.0,10,0,0,1
40910681,NYC,Washington Heights,71.0,29,1,1,1
40913425,NYC,Crown Heights,109.0,12,1,0,1
40816022,NYC,Little Italy,188.0,10,0,1,1
40816175,NYC,East Elmhurst,197.0,23,1,0,0
40915227,NYC,Chinatown,183.0,19,0,0,1
40915527,NYC,Flushing,98.0,17,1,0,1
41062559,NYC,Flushing,129.0,19,0,1,0
40971624,NYC,Upper West Side,291.0,16,1,1,1
41069298,NYC,Jackson Heights,154.0,8,1,1,0
41078843,NYC,Ridgewood,186.0,25,0,1,1
40921592,NYC,Flushing,192.0,26,1,1,0
41082801,NYC,Midtown,305.0,20,0,1,0
41089850,NYC,Springfield Gardens,136.0,10,0,1,0
40925588,NYC,Crown Heights,160.0,27,0,1,0
41107092,NYC,Midtown,303.0,7,1,1,0
40986707,NYC,East New York,229.0,22,1,0,0
40927350,NYC,Kensington,194.0,12,1,1,1
41108306,NYC,Bushwick,105.0,20,0,1,1
40929480,NYC,Hell's Kitchen,389.0,24,0,1,1
40930849,NYC,Astoria,131.0,11,0,1,1
40988010,NYC,Bedford-Stuyvesant,369.0,16,1,1,0
40989318,NYC,Chinatown,210.0,13,0,1,0
40992236,NYC,Canarsie,152.0,24,1,0,1
41109712,NYC,Midtown,299.0,19,0,1,0
41125441,NYC,East New York,143.0,12,0,0,0
41127989,NYC,Midtown,301.0,27,0,0,0
41131891,NYC,Midtown,200.0,26,1,0,1
41008859,NYC,Williamsburg,154.0,12,0,1,1
41010332,NYC,Flushing,149.0,11,0,0,1
41256075,NYC,Springfield Gardens,279.0,21,1,1,0
41258335,NYC,Greenpoint,250.0,22,0,0,1
41012815,NYC,Bushwick,175.0,23,0,1,0
41261191,NYC,Williamsburg,150.0,27,1,0,0
41263496,NYC,Flushing,159.0,6,0,1,0
41023393,NYC,Mott Haven,170.0,27,1,0,1
41033426,NYC,Midtown,203.0,29,0,1,1
41151871,NYC,Bedford-Stuyvesant,160.0,8,0,1,1
41271575,NYC,Harlem,393.0,5,1,1,1
41036360,NYC,Bedford-Stuyvesant,169.0,12,0,1,0
41289512,NYC,Midtown,435.0,26,1,0,0
41173094,NYC,Flushing,413.0,21,0,1,1
41174759,NYC,Flushing,189.0,12,0,1,1
41175544,NYC,Washington Heights,100.0,28,0,1,0
41177309,NYC,Hell's Kitchen,500.0,22,1,0,1
41178612,NYC,Chinatown,493.0,8,1,1,1
41179503,NYC,Hell's Kitchen,380.0,13,0,0,1
41295524,NYC,Crown Heights,209.0,16,1,0,0
41194774,NYC,East Harlem,300.0,23,1,0,1
41208101,NYC,Flatbush,200.0,27,1,0,0
41214610,NYC,Springfield Gardens,93.0,6,0,0,1
41229239,NYC,Theater District,250.0,27,1,0,0
41319343,NYC,Bedford-Stuyvesant,197.0,20,1,1,0
41234256,NYC,East Flatbush,75.0,21,0,1,0
41321694,NYC,Arverne,215.0,5,1,0,0
41321794,NYC,Cypress Hills,115.0,17,0,0,0
41237808,NYC,Bedford-Stuyvesant,115.0,8,1,1,1
41322723,NYC,Williamsburg,300.0,17,1,1,1
41431376,NYC,Prospect-Lefferts Gardens,214.0,14,0,0,0
41433908,NYC,Carroll Gardens,115.0,8,0,0,0
41348789,NYC,Fort Greene,450.0,12,0,0,1
41454695,NYC,Fort Hamilton,110.0,22,1,0,0
41591285,NYC,East New York,85.0,26,0,1,0
41456016,NYC,Flushing,160.0,15,1,1,0
41593430,NYC,Flatbush,250.0,12,0,1,0
41458624,NYC,Williamsburg,300.0,26,1,0,1
41352166,NYC,Bedford-Stuyvesant,250.0,16,1,1,1
41596532,NYC,Bedford-Stuyvesant,166.0,15,1,0,0
41353712,NYC,Bedford-Stuyvesant,110.0,19,0,1,1
41474950,NYC,Midtown,254.0,7,0,0,1
41609269,NYC,Upper East Side,289.0,22,0,1,0
41614248,NYC,Tompkinsville,96.0,17,0,0,0
41485666,NYC,Cypress Hills,166.0,29,1,0,1
41617032,NYC,Prospect-Lefferts Gardens,179.0,21,1,0,1
41375164,NYC,East New York,129.0,11,1,1,0
41494796,NYC,Sunset Park,108.0,25,0,1,1
41496244,NYC,Astoria,151.0,21,0,0,0
41497420,NYC,Rosedale,162.0,19,0,0,1
41499023,NYC,Long Island City,134.0,21,0,1,0
41499398,NYC,Chinatown,125.0,14,0,0,1
41634451,NYC,Mariners Harbor,55.0,15,0,0,0
41380850,NYC,Allerton,100.0,20,0,1,1
41509036,NYC,Long Island City,87.0,18,1,1,1
41642747,NYC,Laurelton,106.0,25,0,1,1
41527827,NYC,Arverne,133.0,15,0,1,1
41531671,NYC,Midtown,299.0,7,0,0,1
41536763,NYC,Springfield Gardens,243.0,28,0,0,0
41547677,NYC,NoHo,275.0,28,1,0,0
41646887,NYC,City Island,110.0,27,1,1,0
41772235,NYC,Park Slope,395.0,8,0,0,1
41663709,NYC,Chelsea,449.0,7,0,0,0
41563781,NYC,Bushwick,155.0,14,0,0,1
41665877,NYC,College Point,99.0,8,1,1,0
41564625,NYC,East Elmhurst,93.0,16,1,0,1
41786442,NYC,Bedford-Stuyvesant,221.0,19,1,0,1
41789758,NYC,Upper East Side,250.0,25,0,0,1
41790722,NYC,East New York,205.0,20,1,0,1
41798673,NYC,Crown Heights,88.0,23,1,0,1
41799372,NYC,West Village,300.0,23,1,0,1
41567947,NYC,Bushwick,68.0,10,1,0,0
41668852,NYC,College Point,108.0,26,0,1,0
41689315,NYC,Fort Greene,185.0,13,1,0,0
41811144,NYC,Prospect-Lefferts Gardens,100.0,7,0,0,1
41588607,NYC,Bushwick,175.0,16,0,0,0
41959247,NYC,Bedford-Stuyvesant,299.0,26,1,0,1
41827333,NYC,Upper West Side,190.0,20,0,1,1
41959882,NYC,Bedford-Stuyvesant,170.0,25,0,1,1
41964148,NYC,Richmond Hill,145.0,13,0,1,0
41964371,NYC,Richmond Hill,145.0,24,0,1,0
41974087,NYC,Brownsville,452.0,10,1,0,0
41709744,NYC,Fort Greene,185.0,14,1,0,1
41984853,NYC,Bedford-Stuyvesant,234.0,18,0,1,0
41710457,NYC,Bedford-Stuyvesant,130.0,13,0,0,0
41712212,NYC,Crown Heights,199.0,26,0,0,1
41890621,NYC,Chelsea,435.0,23,1,1,0
42001164,NYC,Midtown,151.0,10,0,0,1
42002291,NYC,Briarwood,152.0,18,0,1,1
41720265,NYC,Canarsie,75.0,8,0,1,1
41900007,NYC,Harlem,165.0,6,0,1,1
42012197,NYC,Midtown,358.0,25,0,0,0
41725492,NYC,East New York,229.0,15,1,1,1
41726620,NYC,Inwood,120.0,24,0,1,1
41733738,NYC,Bergen Beach,138.0,8,0,0,1
41915430,NYC,East Flatbush,200.0,10,0,1,1
42018495,NYC,Greenwich Village,285.0,21,0,0,0
42020878,NYC,Upper East Side,258.0,5,0,0,1
41749492,NYC,Upper East Side,120.0,29,0,1,0
42023090,NYC,Ridgewood,155.0,18,0,1,1
41940305,NYC,Harlem,147.0,12,1,1,1
41753654,NYC,Kingsbridge,91.0,23,0,1,0
42030455,NYC,Flatlands,424.0,24,1,1,0
42038160,NYC,Sunset Park,188.0,10,1,1,0
42083453,NYC,Canarsie,150.0,15,0,1,0
41763508,NYC,Harlem,500.0,19,1,1,0
42087581,NYC,Prospect-Lefferts Gardens,226.0,5,0,1,0
41770339,NYC,Williamsburg,74.0,29,0,1,1
42097281,NYC,Bedford-Stuyvesant,360.0,19,0,0,1
42098453,NYC,Flushing,146.0,20,1,0,0
42108441,NYC,Pelham Gardens,75.0,18,0,1,1
42049436,NYC,East New York,170.0,23,1,0,1
42076501,NYC,Ozone Park,130.0,19,1,0,0
42414332,NYC,Upper West Side,150.0,17,0,0,1
42274866,NYC,Inwood,105.0,17,1,0,0
42282238,NYC,Jamaica,89.0,17,1,0,1
42428999,NYC,Richmond Hill,54.0,7,0,0,0
42433863,NYC,Elmhurst,159.0,24,0,0,1
42310158,NYC,Bedford-Stuyvesant,154.0,26,1,0,0
42154630,NYC,Bedford-Stuyvesant,181.0,28,0,1,0
42311578,NYC,Carroll Gardens,205.0,11,1,0,1
42438973,NYC,Harlem,164.0,16,0,0,0
42439366,NYC,Astoria,105.0,27,1,1,1
42440198,NYC,Crown Heights,147.0,9,1,1,0
42446225,NYC,Prospect-Lefferts Gardens,110.0,6,1,1,1
42155009,NYC,Ridgewood,195.0,15,0,1,1
42157672,NYC,Howard Beach,132.0,24,0,0,0
42159545,NYC,Ozone Park,187.0,13,0,0,1
42160136,NYC,Elmhurst,133.0,22,1,0,1
42449656,NYC,Bushwick,135.0,14,0,0,1
42169326,NYC,East Flatbush,111.0,10,0,0,1
42453547,NYC,Williamsburg,184.0,23,1,1,1
42326675,NYC,Lower East Side,325.0,19,1,1,1
42467234,NYC,South Slope,260.0,24,0,1,1
42327095,NYC,Lower East Side,310.0,19,0,0,1
42327227,NYC,Lower East Side,325.0,7,1,1,0
42193393,NYC,SoHo,315.0,15,0,0,1
42336485,NYC,Queens Village,236.0,13,0,0,1
42337079,NYC,Harlem,95.0,27,1,0,1
42338062,NYC,Harlem,168.0,20,1,0,1
42473749,NYC,Bushwick,99.0,10,0,0,0
42357974,NYC,Jackson Heights,93.0,6,1,0,0
42476362,NYC,Upper West Side,350.0,27,0,0,0
42202206,NYC,Astoria,95.0,22,0,0,1
42360275,NYC,East Elmhurst,413.0,11,0,0,1
42203409,NYC,Astoria,111.0,28,1,0,0
42476703,NYC,Ditmars Steinway,100.0,22,0,0,0
42365407,NYC,Williamsburg,288.0,17,1,1,0
42215206,NYC,Bushwick,275.0,6,0,0,1
42494731,NYC,Laurelton,164.0,10,1,1,1
42495508,NYC,St. George,150.0,15,1,1,1
42378243,NYC,Concourse,271.0,29,0,1,1
42504616,NYC,Upper East Side,165.0,24,1,0,0
42507723,NYC,Crown Heights,286.0,11,1,1,0
42514191,NYC,Canarsie,121.0,28,0,0,0
42245079,NYC,Kips Bay,165.0,25,1,0,0
42245107,NYC,Kips Bay,159.0,15,1,1,1
42515226,NYC,Hell's Kitchen,299.0,15,1,0,1
42388432,NYC,Hell's Kitchen,150.0,11,1,1,0
42389365,NYC,Williamsburg,110.0,12,1,0,1
42249658,NYC,Hell's Kitchen,400.0,18,1,0,1
42389679,NYC,Williamsburg,120.0,18,0,1,1
42389957,NYC,Lower East Side,129.0,24,0,1,1
42521278,NYC,Cypress Hills,178.0,21,0,1,0
42536507,NYC,Bushwick,180.0,25,1,1,0
42391240,NYC,Bushwick,121.0,14,1,0,1
42537367,NYC,Gramercy,102.0,15,1,1,1
42529554,NYC,Hell's Kitchen,338.0,22,0,0,0
42399499,NYC,Upper West Side,399.0,22,1,1,0
42542307,NYC,Elmhurst,138.0,20,0,1,1
42401212,NYC,Williamsburg,150.0,22,1,1,0
42535595,NYC,Bushwick,99.0,9,1,0,1
42405152,NYC,Williamsburg,115.0,13,1,0,0
42563979,NYC,Gramercy,88.0,12,0,0,0
42406076,NYC,Williamsburg,130.0,13,1,1,0
42666898,NYC,Midtown,127.0,10,1,0,0
42565257,NYC,Bedford-Stuyvesant,120.0,19,0,1,0
42669255,NYC,Harlem,146.0,28,0,1,1
42565700,NYC,Hell's Kitchen,180.0,12,1,0,1
42567610,NYC,Ditmars Steinway,170.0,19,1,0,0
42670856,NYC,Wakefield,145.0,15,1,0,1
42579881,NYC,Theater District,430.0,27,0,0,1
42584572,NYC,Crown Heights,342.0,27,1,0,1
42688012,NYC,Upper East Side,175.0,26,0,1,1
42689441,NYC,East Flatbush,199.0,25,1,1,0
42689810,NYC,Prospect Heights,220.0,8,1,0,1
42602038,NYC,Kips Bay,375.0,8,1,0,0
42779913,NYC,Allerton,195.0,7,0,0,0
42693878,NYC,Williamsburg,219.0,25,1,0,1
42708464,NYC,Chelsea,225.0,5,0,0,0
42620528,NYC,Harlem,199.0,7,1,0,1
42622550,NYC,Midtown,240.0,25,1,0,0
42791410,NYC,Lower East Side,141.0,26,0,1,1
42735065,NYC,Upper East Side,140.0,13,1,0,0
42627101,NYC,Bushwick,221.0,10,1,1,0
42638992,NYC,St. Albans,147.0,9,0,1,0
42808686,NYC,Fordham,81.0,21,1,1,0
42738424,NYC,Murray Hill,400.0,12,0,0,1
42643177,NYC,Midland Beach,183.0,28,1,0,1
42815488,NYC,Gramercy,85.0,11,1,1,1
42655702,NYC,Midtown,220.0,23,0,1,1
42835727,NYC,Midtown,165.0,25,0,0,0
42835790,NYC,Murray Hill,150.0,14,1,0,0
42746488,NYC,Gramercy,105.0,22,1,1,1
42838791,NYC,Midtown,467.0,25,1,1,0
42841450,NYC,Bedford-Stuyvesant,210.0,27,1,0,1
42758764,NYC,East New York,180.0,15,1,1,0
42761547,NYC,Gravesend,148.0,6,1,1,1
42910622,NYC,Williamsburg,150.0,15,1,0,1
42842946,NYC,Greenpoint,336.0,6,0,0,0
42913200,NYC,Chelsea,287.0,17,1,1,1
42913604,NYC,Williamsburg,219.0,13,0,0,0
42856062,NYC,Harlem,200.0,28,0,1,0
42865847,NYC,Little Italy,123.0,23,0,0,0
42988902,NYC,Fort Greene,165.0,20,0,1,0
42871724,NYC,St. George,125.0,22,1,1,0
42925669,NYC,Upper East Side,200.0,11,1,0,0
42925816,NYC,Williamsburg,152.0,16,1,0,1
42926459,NYC,Williamsburg,111.0,26,1,1,1
42927825,NYC,Harlem,350.0,7,0,1,0
42997858,NYC,Harlem,405.0,13,0,1,1
42998493,NYC,Sunset Park,124.0,12,0,1,0
42878514,NYC,Upper East Side,250.0,9,1,1,1
43002696,NYC,Williamsburg,143.0,20,0,0,1
43002941,NYC,Williamsburg,121.0,12,0,0,0
43003043,NYC,Williamsburg,183.0,12,1,1,1
43004379,NYC,Howard Beach,117.0,18,1,1,1
42938939,NYC,Springfield Gardens,98.0,24,0,1,1
42888442,NYC,Upper East Side,200.0,17,0,1,1
43012924,NYC,Williamsburg,170.0,22,0,1,1
42965074,NYC,Morrisania,130.0,19,0,0,1
42970160,NYC,East Harlem,95.0,26,0,1,1
43032925,NYC,Brownsville,125.0,5,0,1,1
43034172,NYC,Williamsburg,250.0,7,0,1,1
43035357,NYC,Jamaica,164.0,17,0,0,0
42973259,NYC,Flushing,246.0,14,0,1,1
43044085,NYC,Long Island City,210.0,22,1,0,1
42975689,NYC,Long Island City,199.0,21,0,0,1
42979450,NYC,Bedford-Stuyvesant,425.0,21,1,0,1
43054040,NYC,Williamsburg,130.0,20,0,1,1
43126400,NYC,Bushwick,115.0,14,0,0,1
42982980,NYC,Fort Greene,105.0,5,0,0,0
43148288,NYC,Clinton Hill,167.0,15,0,1,1
43071731,NYC,East Village,195.0,24,1,1,1
43078862,NYC,Sunset Park,94.0,24,0,0,1
43213162,NYC,Bedford-Stuyvesant,100.0,27,1,0,1
43170046,NYC,East New York,180.0,26,0,1,0
43311009,NYC,Little Italy,200.0,7,1,1,1
43311037,NYC,Lower East Side,170.0,13,0,1,0
43311186,NYC,Little Italy,160.0,7,1,1,0
43220447,NYC,Fort Greene,200.0,24,1,0,0
43230953,NYC,Harlem,83.0,16,0,1,1
43311252,NYC,Lower East Side,176.0,7,1,1,0
43311287,NYC,Chinatown,195.0,18,1,0,0
43311320,NYC,Little Italy,215.0,7,1,1,1
43239496,NYC,Bushwick,100.0,21,0,0,0
43311409,NYC,Little Italy,267.0,19,0,0,0
43315235,NYC,Lower East Side,185.0,28,0,0,0
43245957,NYC,Little Italy,190.0,27,1,0,0
43185808,NYC,Tompkinsville,96.0,29,0,0,1
43315428,NYC,Chinatown,205.0,17,0,1,0
43315455,NYC,Little Italy,160.0,10,0,1,0
43197566,NYC,St. George,160.0,20,0,1,1
43315528,NYC,Little Italy,160.0,24,1,1,1
43197778,NYC,Hell's Kitchen,189.0,26,0,1,1
43315639,NYC,Chinatown,215.0,12,0,0,1
43316108,NYC,Little Italy,200.0,11,0,0,0
43207089,NYC,Woodhaven,75.0,27,0,0,0
43358518,NYC,Arverne,500.0,26,0,1,1
43256777,NYC,Upper West Side,265.0,6,1,1,0
43366401,NYC,Bedford-Stuyvesant,105.0,17,1,1,1
43410866,NYC,West Village,379.0,27,0,1,0
43259385,NYC,Harlem,357.0,26,1,1,0
43266587,NYC,Nolita,165.0,9,1,1,0
43267312,NYC,Nolita,164.0,16,1,1,0
43374530,NYC,Williamsburg,166.0,17,0,1,1
43268369,NYC,Nolita,195.0,11,1,0,0
43271004,NYC,Lower East Side,214.0,15,0,1,1
43431973,NYC,Upper West Side,129.0,19,1,1,0
43432968,NYC,Lower East Side,275.0,28,0,0,0
43289906,NYC,Long Island City,180.0,10,1,0,1
43524640,NYC,Fort Hamilton,98.0,14,1,0,0
43302175,NYC,East Village,175.0,18,1,0,0
43303056,NYC,Williamsburg,120.0,26,1,1,1
43310098,NYC,Little Italy,194.0,10,0,1,0
43310157,NYC,Nolita,170.0,12,1,0,0
43527094,NYC,Kingsbridge,142.0,10,0,1,1
43310180,NYC,Lower East Side,215.0,23,0,1,0
43310255,NYC,Lower East Side,160.0,21,0,1,0
43310275,NYC,Lower East Side,170.0,15,0,1,1
43453003,NYC,Lower East Side,301.0,7,0,1,0
43310986,NYC,Chinatown,171.0,25,0,1,0
43457055,NYC,Gramercy,254.0,8,1,0,0
43537431,NYC,Two Bridges,315.0,13,0,0,0
43458250,NYC,Bushwick,150.0,26,0,0,0
43467180,NYC,Williamsburg,309.0,19,0,1,1
43654490,NYC,Flatlands,77.0,5,1,1,0
43544810,NYC,East Village,150.0,25,1,0,0
43468359,NYC,Concourse Village,97.0,27,0,1,0
43553341,NYC,Lower East Side,300.0,18,0,0,1
43554831,NYC,Brooklyn Heights,380.0,22,0,1,0
43667745,NYC,Bedford-Stuyvesant,196.0,9,0,0,1
43669374,NYC,Midtown,247.0,26,1,0,1
43473890,NYC,Williamsburg,150.0,15,1,1,0
43479666,NYC,Fort Hamilton,93.0,11,1,1,1
43562641,NYC,Red Hook,277.0,13,1,0,1
43568549,NYC,Upper East Side,150.0,9,1,0,1
43686536,NYC,Astoria,144.0,23,0,0,1
43686927,NYC,Williamsburg,350.0,13,0,0,0
43688142,NYC,Midtown,224.0,18,1,0,0
43701283,NYC,Midtown,301.0,26,1,1,0
43485988,NYC,Harlem,365.0,29,1,0,0
43591709,NYC,Windsor Terrace,136.0,28,0,1,1
43701555,NYC,Upper East Side,170.0,29,0,0,0
43703359,NYC,Midtown,341.0,13,0,0,1
43487992,NYC,Rosedale,136.0,26,1,0,0
43604573,NYC,Chelsea,131.0,8,1,1,0
43605445,NYC,Silver Lake,125.0,15,0,1,0
43495869,NYC,Rosedale,94.0,22,0,1,1
43496286,NYC,East Elmhurst,116.0,25,0,0,0
43497073,NYC,Belle Harbor,200.0,25,0,1,0
43497107,NYC,Crown Heights,95.0,12,0,0,1
43498379,NYC,East New York,170.0,26,0,1,0
43498999,NYC,Bedford-Stuyvesant,157.0,11,0,0,0
43728551,NYC,Cypress Hills,181.0,25,1,0,1
43499730,NYC,Williamsburg,300.0,12,0,0,0
43731306,NYC,Midtown,368.0,10,0,0,1
43509541,NYC,Wakefield,78.0,26,1,0,1
43622236,NYC,Windsor Terrace,161.0,6,0,1,0
43737846,NYC,Williamsbridge,140.0,12,0,0,1
43788963,NYC,Williamsburg,135.0,24,1,0,1
43644950,NYC,East New York,160.0,7,1,1,1
43648917,NYC,Bayside,90.0,16,0,0,0
43652025,NYC,Williamsburg,206.0,11,1,1,0
43744716,NYC,Ditmars Steinway,120.0,29,1,0,1
43956052,NYC,Midtown,223.0,20,0,0,0
43956795,NYC,Crown Heights,74.0,22,1,1,0
43749311,NYC,Bedford-Stuyvesant,106.0,9,0,0,0
43959626,NYC,Midtown,242.0,15,0,1,1
43960529,NYC,Hell's Kitchen,290.0,5,1,0,1
43813411,NYC,Hunts Point,136.0,11,0,0,0
43814549,NYC,Little Italy,350.0,20,0,0,1
43757883,NYC,Ridgewood,273.0,27,0,0,0
43969564,NYC,Harlem,200.0,8,0,0,1
43971504,NYC,Boerum Hill,199.0,20,0,1,1
43815770,NYC,Midtown,371.0,23,1,0,0
43767934,NYC,Brighton Beach,133.0,19,1,0,1
43993168,NYC,Crown Heights,70.0,6,0,1,0
43826102,NYC,Midtown,230.0,16,1,1,1
43831018,NYC,Park Slope,419.0,18,1,0,0
43777456,NYC,Kips Bay,150.0,7,0,1,1
43777496,NYC,East New York,68.0,11,1,1,0
43834804,NYC,Bushwick,261.0,26,1,0,0
43847085,NYC,Throgs Neck,115.0,6,1,1,0
43778233,NYC,Park Slope,300.0,21,0,0,0
43999770,NYC,Midtown,236.0,14,1,1,0
43882478,NYC,South Ozone Park,99.0,8,0,1,0
44004162,NYC,Harlem,217.0,16,0,1,1
44148869,NYC,Upper East Side,445.0,13,1,1,1
43894383,NYC,Midtown,240.0,15,1,1,1
43895124,NYC,Midtown,240.0,18,0,1,0
43898866,NYC,Upper East Side,170.0,5,0,1,1
44154139,NYC,Bedford-Stuyvesant,90.0,17,0,1,1
43909068,NYC,Midtown,251.0,9,0,1,0
44154912,NYC,East Harlem,110.0,15,0,0,0
44162057,NYC,Sunset Park,124.0,10,1,1,0
44020113,NYC,Elmhurst,166.0,15,1,1,0
44021024,NYC,Hollis,79.0,26,1,0,1
43939694,NYC,Midtown,259.0,14,0,1,0
43946617,NYC,St. Albans,79.0,14,0,0,1
44032999,NYC,Midtown,241.0,6,1,1,0
44033270,NYC,Midtown,207.0,16,0,0,1
44033325,NYC,Midtown,400.0,26,0,0,1
43947542,NYC,Jamaica,234.0,5,0,1,0
44189059,NYC,Prospect-Lefferts Gardens,125.0,9,1,1,0
44191733,NYC,Grant City,91.0,15,0,0,1
44195061,NYC,Queens Village,175.0,13,0,0,1
44197064,NYC,Williamsbridge,100.0,5,1,0,1
44048372,NYC,Bushwick,154.0,8,1,0,0
44049457,NYC,Lower East Side,165.0,8,0,1,1
44397304,NYC,East Flatbush,118.0,15,0,0,0
44059338,NYC,Crown Heights,75.0,16,1,0,0
44247459,NYC,Hell's Kitchen,250.0,8,0,1,0
44249049,NYC,Tompkinsville,158.0,13,0,1,0
44403423,NYC,Upper East Side,149.0,16,0,0,1
44070261,NYC,Rockaway Beach,146.0,14,0,1,0
44412244,NYC,Hell's Kitchen,194.0,18,1,1,0
44083820,NYC,Wakefield,182.0,12,0,1,1
44275360,NYC,Windsor Terrace,116.0,21,1,0,1
44415969,NYC,Tompkinsville,210.0,28,1,1,0
44416142,NYC,Boerum Hill,369.0,25,0,1,1
44281187,NYC,Midtown,295.0,29,0,1,1
44282642,NYC,Baychester,111.0,26,1,0,1
44283460,NYC,Tompkinsville,179.0,5,0,1,0
44423947,NYC,Tribeca,400.0,19,1,0,1
44101621,NYC,Hell's Kitchen,446.0,22,1,0,1
44102245,NYC,Upper East Side,142.0,18,1,0,1
44432970,NYC,East Elmhurst,101.0,10,1,0,0
44288421,NYC,East Harlem,250.0,19,1,1,1
44289364,NYC,Gramercy,375.0,24,0,1,1
44295072,NYC,Carroll Gardens,224.0,12,0,0,1
44443829,NYC,Williamsburg,350.0,17,0,0,1
44147843,NYC,Sunset Park,120.0,15,0,0,1
44445557,NYC,Kensington,420.0,16,0,0,1
44448391,NYC,Crown Heights,291.0,8,1,0,1
44304828,NYC,Harlem,500.0,27,0,1,1
44305963,NYC,Upper East Side,150.0,13,0,0,0
44307743,NYC,Washington Heights,100.0,23,0,1,1
44320456,NYC,Midtown,361.0,6,0,0,0
44320572,NYC,Nolita,260.0,21,1,0,0
44558113,NYC,Kips Bay,159.0,21,0,1,0
